#Raw Data for average accuracy
mav	 0.355000	 0.025000	 2	 0.261000	 0.079931	 20
jedit-4.2	 0.564667	 0.242240	 6	 0.462667	 0.215091	 6
log4j-1.2	 0.939345	 0.014372	 4	 0.856727	 0.135203	 15
gip	 0.625000	 0.025000	 2	 0.378000	 0.169694	 20
ivy-2.0	 0.346528	 0.013194	 4	 0.273550	 0.122028	 23
pc1	 0.301000	 0.084739	 6	 0.423636	 0.197474	 22
jdt	 0.360000	 0.176824	 3	 0.379074	 0.170427	 54
prop-6.0	 0.800056	 0.038661	 4	 0.408630	 0.275374	 23
bug	 0.580000	 0.050000	 2	 0.373500	 0.181336	 20
xalan-2.7	 0.992487	 0.002487	 4	 0.745241	 0.309124	 15
rhi	 0.690000	 0.010000	 2	 0.419000	 0.203222	 20
lucene-2.4	 0.709067	 0.072076	 5	 0.687310	 0.069592	 16
jedit-4.0	 0.621236	 0.168738	 7	 0.431906	 0.106282	 25
kc1	 0.366083	 0.213587	 12	 0.463833	 0.218410	 6
pos	 0.525000	 0.045000	 2	 0.401000	 0.113618	 20
mw1	 0.268833	 0.084320	 6	 0.452143	 0.191952	 14
moz	 0.170000	 0.060000	 2	 0.202000	 0.048642	 20
per	 0.440000	 0.080000	 2	 0.299000	 0.138308	 20




#Raw Data for Dataset median g-mean1
ivy-2.0	 0.356707	 0.003154	 4	 0.292573	 0.117477	 15
tomcat-6.0	 0.324497	 0.001387	 4	 0.279366	 0.099940	 15
ant-1.7	 0.470218	 0.068080	 5	 0.411827	 0.109205	 16
sakura-r1.3	 0.638507	 0.066869	 3	 0.645614	 0.036753	 2
cm1	 0.190500	 0.090629	 6	 0.418907	 0.220335	 16
pos	 0.538679	 0.037081	 2	 0.435978	 0.097049	 20
poi-3.0	 0.831574	 0.011635	 4	 0.730867	 0.081652	 15
camel-1.6	 0.253841	 0.033387	 4	 0.362620	 0.064393	 15
pla	 0.383312	 0.068352	 2	 0.320133	 0.097236	 20
col	 0.554563	 0.036876	 2	 0.387637	 0.168574	 20
kc1	 0.390114	 0.195743	 12	 0.469542	 0.219360	 6
jedit-4.2	 0.582262	 0.208424	 6	 0.484251	 0.220171	 6
log4j-1.2	 0.939672	 0.014686	 4	 0.866215	 0.119098	 15
gip	 0.626593	 0.024099	 2	 0.407873	 0.148153	 20
rub	 0.385681	 0.077136	 2	 0.282323	 0.121959	 20
pc1	 0.321167	 0.083844	 6	 0.432996	 0.202428	 18
jdt	 0.318431	 0.104889	 2	 0.380271	 0.174553	 26
prop-6.0	 0.800653	 0.038478	 4	 0.561382	 0.247368	 15
bug	 0.586807	 0.038173	 2	 0.406229	 0.160135	 20
xalan-2.7	 0.992494	 0.002494	 4	 0.773339	 0.272225	 15
rhi	 0.694093	 0.005907	 2	 0.460834	 0.175961	 20
jedit-4.0	 0.635708	 0.164213	 7	 0.473398	 0.113426	 17
per	 0.463249	 0.063249	 2	 0.332664	 0.115194	 20
mav	 0.412708	 0.025926	 2	 0.300112	 0.084927	 20
mw1	 0.283333	 0.068463	 6	 0.471253	 0.184569	 14
moz	 0.245600	 0.060668	 2	 0.264747	 0.027824	 20
lucene-2.4	 0.714744	 0.060998	 5	 0.706091	 0.074499	 16




#Raw Data for Dataset median g-mean2
jedit-4.1	 0.673448	 0.055455	 2	 0.691357	 0.059909	 3
kc3	 0.757738	 0.026770	 3	 0.721096	 0.041061	 7
student	 0.694533	 0.004823	 2	 0.721143	 0.001768	 2
prop-2.0	 0.437150	 0.000000	 2	 0.464021	 0.011584	 2
tomcat-6.0	 0.757459	 0.002475	 2	 0.684721	 0.122675	 20
ant-1.7	 0.689280	 0.050112	 2	 0.693587	 0.028915	 3
velocity-1.6	 0.650643	 0.040233	 2	 0.613357	 0.028137	 3
cm1	 0.721062	 0.023725	 3	 0.629619	 0.165946	 23
nieruchomosci	 0.714109	 0.007002	 2	 0.418330	 0.418330	 2
redaktor	 0.717102	 0.017745	 2	 0.419587	 0.186239	 20
xerces-1.3	 0.464799	 0.167814	 2	 0.556100	 0.127016	 3
poi-3.0	 0.760511	 0.030511	 2	 0.669297	 0.061834	 3
camel-1.6	 0.544351	 0.034268	 2	 0.586206	 0.025442	 3
termoproject	 0.726679	 0.091856	 2	 0.829687	 0.081356	 2
arc	 0.651572	 0.038139	 2	 0.532975	 0.116853	 20
prop-4.0	 0.499400	 0.000000	 2	 0.557918	 0.011292	 2
ivy-2.0	 0.627525	 0.077457	 2	 0.703218	 0.019615	 3
jedit-4.2	 0.618865	 0.205636	 7	 0.544160	 0.230576	 7
skarbonka	 0.764193	 0.057086	 2	 0.848344	 0.017682	 2
berek	 0.944550	 0.055450	 2	 0.956344	 0.043656	 2
prop-1.0	 0.555830	 0.001664	 2	 0.596648	 0.003352	 2
synapse-1.2	 0.669487	 0.027225	 2	 0.609275	 0.030512	 3
xalan-2.6	 0.693735	 0.051084	 2	 0.613959	 0.032608	 3
pc1	 0.641211	 0.048804	 3	 0.642718	 0.170703	 25
ar4	 0.636640	 0.013744	 2	 0.640029	 0.144417	 29
kc2	 0.757474	 0.015400	 3	 0.696324	 0.071252	 7
wspomaganiepi	 0.300000	 0.300000	 2	 0.857071	 0.142929	 2
sklebagd	 0.280624	 0.280624	 2	 0.821131	 0.178869	 2
mw1	 0.663604	 0.043157	 3	 0.687257	 0.119986	 21
prop-6.0	 0.628241	 0.007919	 2	 0.515396	 0.174097	 20
prop-5.0	 0.541175	 0.005451	 2	 0.564732	 0.018106	 2
workflow	 0.543471	 0.043471	 2	 0.647492	 0.059615	 2
mc2	 0.655826	 0.048356	 3	 0.612507	 0.077910	 7
ar3	 0.726636	 0.000000	 2	 0.672149	 0.155827	 21
pdftranslator	 0.942436	 0.057564	 2	 0.940454	 0.059546	 2
kc1	 0.582773	 0.212682	 9	 0.574972	 0.179383	 13
serapion	 0.822884	 0.043141	 2	 0.925000	 0.075000	 2
prop-3.0	 0.555056	 0.003513	 2	 0.565332	 0.000354	 2
lucene-2.4	 0.682018	 0.039368	 2	 0.635079	 0.076776	 4
ar5	 0.816529	 0.026086	 2	 0.696706	 0.135857	 14




#Raw Data for Dataset median g-measure
jedit-4.1	 0.647404	 0.080404	 2	 0.676609	 0.066946	 3
kc3	 0.754518	 0.029901	 3	 0.713845	 0.044724	 7
student	 0.694067	 0.004647	 2	 0.719789	 0.001039	 2
prop-2.0	 0.341250	 0.000000	 2	 0.382945	 0.017409	 2
tomcat-6.0	 0.757418	 0.002451	 2	 0.670784	 0.148450	 20
ant-1.7	 0.669392	 0.069392	 2	 0.686111	 0.035163	 3
velocity-1.6	 0.634386	 0.047614	 2	 0.598835	 0.030787	 3
cm1	 0.718302	 0.024225	 3	 0.599966	 0.201061	 23
nieruchomosci	 0.675439	 0.008772	 2	 0.411765	 0.411765	 2
redaktor	 0.716704	 0.017990	 2	 0.349207	 0.210125	 20
xerces-1.3	 0.410045	 0.180955	 2	 0.524912	 0.141157	 3
poi-3.0	 0.760500	 0.030500	 2	 0.652600	 0.073626	 3
camel-1.6	 0.509121	 0.068121	 2	 0.565538	 0.047672	 3
termoproject	 0.718520	 0.083875	 2	 0.826885	 0.080219	 2
arc	 0.648178	 0.041242	 2	 0.481311	 0.158133	 20
prop-4.0	 0.433739	 0.000000	 2	 0.518861	 0.016676	 2
ivy-2.0	 0.593482	 0.111482	 2	 0.695250	 0.032705	 3
jedit-4.2	 0.600986	 0.235980	 7	 0.517353	 0.226622	 7
skarbonka	 0.739659	 0.072992	 2	 0.836855	 0.020287	 2
berek	 0.944101	 0.055899	 2	 0.955191	 0.044809	 2
prop-1.0	 0.512776	 0.000943	 2	 0.576554	 0.008812	 2
synapse-1.2	 0.662808	 0.028192	 2	 0.595282	 0.044847	 3
xalan-2.6	 0.690155	 0.049845	 2	 0.601000	 0.041881	 3
pc1	 0.628186	 0.064246	 3	 0.614481	 0.202906	 25
ar4	 0.587528	 0.021105	 2	 0.607815	 0.171597	 29
kc2	 0.755459	 0.016471	 3	 0.679419	 0.092282	 7
wspomaganiepi	 0.276923	 0.276923	 2	 0.851724	 0.148276	 2
sklebagd	 0.273913	 0.273913	 2	 0.817308	 0.182692	 2
mw1	 0.658785	 0.047503	 3	 0.670156	 0.132440	 21
prop-6.0	 0.621569	 0.010775	 2	 0.473825	 0.213430	 20
prop-5.0	 0.496392	 0.005793	 2	 0.529535	 0.027350	 2
workflow	 0.541949	 0.041949	 2	 0.621333	 0.045333	 2
mc2	 0.653498	 0.047521	 3	 0.594679	 0.094774	 7
ar3	 0.713514	 0.000000	 2	 0.647373	 0.179032	 21
pdftranslator	 0.942373	 0.057627	 2	 0.938418	 0.061582	 2
kc1	 0.575328	 0.212647	 9	 0.559076	 0.180863	 13
serapion	 0.818315	 0.038828	 2	 0.925000	 0.075000	 2
prop-3.0	 0.524407	 0.004407	 2	 0.537175	 0.003842	 2
lucene-2.4	 0.676655	 0.036345	 2	 0.624434	 0.083394	 4
ar5	 0.808161	 0.022249	 2	 0.672450	 0.149067	 14




#Raw Data for Dataset median pf
jedit-4.1	 0.183500	 0.126500	 2	 0.327000	 0.074740	 3
kc3	 0.282333	 0.069983	 3	 0.290143	 0.091092	 7
student	 0.280000	 0.010000	 2	 0.235000	 0.015000	 2
prop-2.0	 0.090000	 0.000000	 2	 0.120000	 0.010000	 2
tomcat-6.0	 0.235000	 0.005000	 2	 0.217550	 0.084618	 20
ant-1.7	 0.187000	 0.103000	 2	 0.337000	 0.028083	 3
velocity-1.6	 0.365500	 0.174500	 2	 0.330000	 0.097019	 3
cm1	 0.339000	 0.028083	 3	 0.273522	 0.205862	 23
nieruchomosci	 0.490000	 0.010000	 2	 0.150000	 0.150000	 2
redaktor	 0.275000	 0.005000	 2	 0.434850	 0.350694	 20
xerces-1.3	 0.225000	 0.145000	 2	 0.319333	 0.034586	 3
poi-3.0	 0.253000	 0.017000	 2	 0.227333	 0.047954	 3
camel-1.6	 0.246000	 0.134000	 2	 0.352667	 0.050920	 3
termoproject	 0.355000	 0.025000	 2	 0.235000	 0.065000	 2
arc	 0.290000	 0.000000	 2	 0.305650	 0.284597	 20
prop-4.0	 0.140000	 0.000000	 2	 0.180000	 0.010000	 2
ivy-2.0	 0.179500	 0.110500	 2	 0.364000	 0.070100	 3
jedit-4.2	 0.232000	 0.111687	 7	 0.162000	 0.128223	 7
skarbonka	 0.395000	 0.105000	 2	 0.280000	 0.030000	 2
berek	 0.035000	 0.035000	 2	 0.010000	 0.010000	 2
prop-1.0	 0.165000	 0.005000	 2	 0.225000	 0.025000	 2
synapse-1.2	 0.231000	 0.019000	 2	 0.433000	 0.091262	 3
xalan-2.6	 0.231000	 0.069000	 2	 0.298000	 0.029878	 3
pc1	 0.380000	 0.155778	 3	 0.275000	 0.248066	 25
ar4	 0.045000	 0.015000	 2	 0.206897	 0.215568	 29
kc2	 0.288667	 0.033718	 3	 0.334571	 0.155381	 7
wspomaganiepi	 0.800000	 0.200000	 2	 0.200000	 0.200000	 2
sklebagd	 0.775000	 0.225000	 2	 0.225000	 0.225000	 2
mw1	 0.261333	 0.017988	 3	 0.240238	 0.185026	 21
prop-6.0	 0.275000	 0.015000	 2	 0.338300	 0.281867	 20
prop-5.0	 0.175000	 0.005000	 2	 0.190000	 0.020000	 2
workflow	 0.425000	 0.075000	 2	 0.140000	 0.140000	 2
mc2	 0.391333	 0.044312	 3	 0.427857	 0.166428	 7
ar3	 0.400000	 0.000000	 2	 0.220476	 0.156372	 21
pdftranslator	 0.065000	 0.065000	 2	 0.015000	 0.015000	 2
kc1	 0.312222	 0.154756	 9	 0.304385	 0.162369	 13
serapion	 0.245000	 0.005000	 2	 0.075000	 0.075000	 2
prop-3.0	 0.220000	 0.000000	 2	 0.220000	 0.020000	 2
lucene-2.4	 0.286000	 0.124000	 2	 0.300250	 0.095159	 4
ar5	 0.290000	 0.000000	 2	 0.202857	 0.164899	 14




#Raw Data for Dataset median precision
ivy-2.0	 0.435000	 0.065000	 4	 0.132667	 0.073345	 15
tomcat-6.0	 0.585000	 0.005000	 4	 0.137333	 0.134088	 15
ant-1.7	 0.497800	 0.151537	 5	 0.264437	 0.123548	 16
sakura-r1.3	 0.589000	 0.154307	 3	 0.623500	 0.001500	 2
cm1	 0.221333	 0.093130	 6	 0.346927	 0.226479	 16
pos	 0.595000	 0.085000	 2	 0.499500	 0.169513	 20
poi-3.0	 0.800000	 0.010000	 4	 0.662000	 0.091009	 15
camel-1.6	 0.435000	 0.105000	 4	 0.198667	 0.055722	 15
pla	 0.460000	 0.160000	 2	 0.345500	 0.140053	 20
col	 0.600000	 0.070000	 2	 0.498000	 0.105575	 20
kc1	 0.508583	 0.171350	 12	 0.486333	 0.229559	 6
jedit-4.2	 0.759667	 0.113176	 6	 0.637833	 0.295595	 6
log4j-1.2	 0.925000	 0.005000	 4	 0.926000	 0.007118	 15
gip	 0.620000	 0.040000	 2	 0.529000	 0.127824	 20
rub	 0.450000	 0.110000	 2	 0.413000	 0.141177	 20
pc1	 0.442500	 0.139404	 6	 0.348187	 0.236006	 18
jdt	 0.425000	 0.145000	 2	 0.406660	 0.189786	 26
prop-6.0	 0.800000	 0.030000	 4	 0.440667	 0.293904	 15
bug	 0.660000	 0.040000	 2	 0.584000	 0.092109	 20
xalan-2.7	 0.990000	 0.000000	 4	 0.816000	 0.345963	 15
rhi	 0.720000	 0.020000	 2	 0.714500	 0.103753	 20
jedit-4.0	 0.672000	 0.164178	 7	 0.349647	 0.221007	 17
per	 0.540000	 0.100000	 2	 0.472500	 0.111350	 20
mav	 0.470000	 0.210000	 2	 0.287000	 0.155888	 20
mw1	 0.287333	 0.040815	 6	 0.375029	 0.197261	 14
moz	 0.355000	 0.215000	 2	 0.147500	 0.066699	 20
lucene-2.4	 0.755000	 0.030000	 5	 0.633625	 0.091745	 16




#Raw Data for Dataset median recall
kc3	 0.388444	 0.311575	 9	 0.747143	 0.122494	 7
tomcat-6.0	 0.370000	 0.268701	 6	 0.660371	 0.219173	 35
sakura-r1.3	 0.716667	 0.077448	 3	 0.670500	 0.074500	 2
cm1	 0.373333	 0.301515	 9	 0.613261	 0.244322	 23
nieruchomosci	 1.000000	 0.000000	 2	 0.500000	 0.500000	 2
redaktor	 0.710000	 0.040000	 2	 0.577400	 0.351600	 20
xerces-1.3	 0.287500	 0.147500	 2	 0.472000	 0.178417	 3
camel-1.6	 0.252167	 0.151174	 6	 0.668167	 0.203853	 18
termoproject	 0.825000	 0.175000	 2	 0.900000	 0.100000	 2
pla	 0.420000	 0.260000	 2	 0.409000	 0.235306	 20
prop-4.0	 0.290000	 0.000000	 2	 0.380000	 0.020000	 2
ivy-2.0	 0.370833	 0.153036	 6	 0.695556	 0.230319	 18
pos	 0.510000	 0.140000	 2	 0.471000	 0.243924	 20
log4j-1.2	 0.856000	 0.200459	 5	 0.815625	 0.206518	 16
prop-1.0	 0.370000	 0.000000	 2	 0.460000	 0.020000	 2
pc1	 0.394889	 0.229638	 9	 0.638880	 0.208103	 25
ar4	 0.450000	 0.040825	 3	 0.554667	 0.220299	 30
kc2	 0.807667	 0.027158	 3	 0.764143	 0.150094	 7
wspomaganiepi	 0.950000	 0.050000	 2	 0.925000	 0.075000	 2
sklebagd	 0.850000	 0.150000	 2	 0.875000	 0.125000	 2
bug	 0.530000	 0.100000	 2	 0.344500	 0.228287	 20
gip	 0.640000	 0.090000	 2	 0.393000	 0.260405	 20
rhi	 0.670000	 0.030000	 2	 0.370000	 0.247770	 20
lucene-2.4	 0.679143	 0.110896	 7	 0.771550	 0.218228	 20
velocity-1.6	 0.700000	 0.110000	 2	 0.583667	 0.147378	 3
ar3	 0.836667	 0.061283	 3	 0.629545	 0.244642	 22
pdftranslator	 0.950000	 0.050000	 2	 0.900000	 0.100000	 2
kc1	 0.433800	 0.289981	 15	 0.565769	 0.233078	 13
serapion	 0.900000	 0.100000	 2	 0.925000	 0.075000	 2
mw1	 0.393889	 0.178556	 9	 0.652000	 0.176133	 21
moz	 0.365000	 0.305000	 2	 0.569500	 0.210748	 20
per	 0.440000	 0.190000	 2	 0.301500	 0.208189	 20
xerces-1.4	 0.267500	 0.172500	 2	 0.397000	 0.073000	 2
prop-2.0	 0.210000	 0.000000	 2	 0.245000	 0.015000	 2
ant-1.7	 0.507000	 0.144777	 7	 0.691789	 0.180659	 19
jedit-4.0	 0.645000	 0.234424	 8	 0.750611	 0.255745	 18
workflow	 0.515000	 0.015000	 2	 0.490000	 0.010000	 2
poi-3.0	 0.834833	 0.057418	 6	 0.788333	 0.204604	 18
arc	 0.600000	 0.070000	 2	 0.524450	 0.245131	 20
rub	 0.400000	 0.230000	 2	 0.286000	 0.213645	 20
jedit-4.1	 0.587500	 0.182500	 2	 0.711667	 0.060456	 3
col	 0.530000	 0.130000	 2	 0.387000	 0.257373	 20
mav	 0.480000	 0.260000	 2	 0.413500	 0.243275	 20
jedit-4.2	 0.589143	 0.257717	 7	 0.452571	 0.255711	 7
skarbonka	 0.975000	 0.025000	 2	 1.000000	 0.000000	 2
berek	 0.925000	 0.075000	 2	 0.925000	 0.075000	 2
synapse-1.2	 0.583000	 0.033000	 2	 0.665000	 0.061779	 3
xalan-2.6	 0.509000	 0.168054	 3	 0.594500	 0.116150	 4
jdt	 0.360000	 0.280000	 2	 0.450385	 0.237089	 26
prop-3.0	 0.395000	 0.005000	 2	 0.410000	 0.010000	 2
prop-6.0	 0.716667	 0.132497	 6	 0.672229	 0.266530	 35
prop-5.0	 0.355000	 0.005000	 2	 0.395000	 0.035000	 2
xalan-2.7	 0.896000	 0.198050	 5	 0.793750	 0.213713	 16
mc2	 0.427222	 0.223477	 9	 0.691714	 0.128419	 7
jedit-4.3	 0.547500	 0.002500	 2	 0.593000	 0.043000	 2
student	 0.670000	 0.000000	 2	 0.680000	 0.010000	 2
ar5	 0.876667	 0.102089	 3	 0.632000	 0.252328	 15




#Raw Data for Dataset original auc
pc1	 0.695000	 0.104091	 6	 0.681780	 0.037714	 41
jdt	 0.750000	 0.000000	 2	 0.684000	 0.038523	 20
kc3	 0.665143	 0.086649	 7	 0.754255	 0.057481	 47
bug	 0.755000	 0.005000	 2	 0.687000	 0.037296	 20
pc3	 0.706143	 0.099455	 7	 0.708489	 0.042566	 47
moz	 0.800000	 0.000000	 2	 0.738500	 0.036370	 20
cm1	 0.627500	 0.020123	 6	 0.727585	 0.040726	 41
pos	 0.790000	 0.000000	 2	 0.695500	 0.074194	 20
rub	 0.740000	 0.000000	 2	 0.646500	 0.048402	 20
jm1	 0.681167	 0.042117	 6	 0.623970	 0.045816	 33
col	 0.770000	 0.000000	 2	 0.670500	 0.058692	 20
rhi	 0.810000	 0.000000	 2	 0.718000	 0.059296	 20
mc1	 0.806429	 0.065292	 7	 0.774723	 0.062778	 47
mc2	 0.610429	 0.063347	 7	 0.612234	 0.058390	 47
per	 0.755000	 0.005000	 2	 0.658000	 0.056000	 20
mav	 0.825000	 0.005000	 2	 0.705000	 0.107075	 20
kc1	 0.722667	 0.081714	 6	 0.719909	 0.064635	 33
pc2	 0.702571	 0.120101	 7	 0.787638	 0.103373	 47
pla	 0.780000	 0.000000	 2	 0.701000	 0.033897	 20
mw1	 0.707571	 0.097737	 7	 0.715362	 0.071735	 47
gip	 0.795000	 0.005000	 2	 0.639500	 0.081515	 20
pc4	 0.815143	 0.053991	 7	 0.657255	 0.056688	 47




#Raw Data for Dataset original balance
kc1	 0.582661	 0.130125	 6	 0.553660	 0.133426	 6
jedit-4.2	 0.621806	 0.145679	 6	 0.540859	 0.121665	 6




#Raw Data for Dataset original f-measure
jedit-4.0	 0.769011	 0.129216	 3	 0.501895	 0.080385	 10
sakura-r1.3	 0.625196	 0.083920	 3	 0.644234	 0.035511	 2
cm1	 0.187333	 0.091613	 6	 0.437222	 0.242712	 18
pla	 0.335000	 0.085000	 2	 0.286500	 0.107437	 20
col	 0.545000	 0.045000	 2	 0.364500	 0.175655	 20
kc1	 0.366083	 0.213587	 12	 0.463833	 0.218410	 6
jedit-4.2	 0.564667	 0.242240	 6	 0.462667	 0.215091	 6
gip	 0.625000	 0.025000	 2	 0.378000	 0.169694	 20
pc1	 0.301000	 0.084739	 6	 0.423636	 0.197474	 22
jdt	 0.360000	 0.176824	 3	 0.379074	 0.170427	 54
bug	 0.580000	 0.050000	 2	 0.373500	 0.181336	 20
rhi	 0.690000	 0.010000	 2	 0.419000	 0.203222	 20
rub	 0.350000	 0.090000	 2	 0.253000	 0.137880	 20
mav	 0.355000	 0.025000	 2	 0.261000	 0.079931	 20
pos	 0.525000	 0.045000	 2	 0.401000	 0.113618	 20
mw1	 0.268833	 0.084320	 6	 0.452143	 0.191952	 14
moz	 0.170000	 0.060000	 2	 0.202000	 0.048642	 20
per	 0.440000	 0.080000	 2	 0.299000	 0.138308	 20




#Raw Data for Dataset original g-mean1
jedit-4.0	 0.771497	 0.130905	 3	 0.635982	 0.043914	 2
sakura-r1.3	 0.638507	 0.066869	 3	 0.645614	 0.036753	 2
cm1	 0.190500	 0.090629	 6	 0.418907	 0.220335	 16
pla	 0.383312	 0.068352	 2	 0.320133	 0.097236	 20
col	 0.554563	 0.036876	 2	 0.387637	 0.168574	 20
kc1	 0.390114	 0.195743	 12	 0.469542	 0.219360	 6
jedit-4.2	 0.582262	 0.208424	 6	 0.484251	 0.220171	 6
gip	 0.626593	 0.024099	 2	 0.407873	 0.148153	 20
pc1	 0.321167	 0.083844	 6	 0.432996	 0.202428	 18
jdt	 0.318431	 0.104889	 2	 0.380271	 0.174553	 26
bug	 0.586807	 0.038173	 2	 0.406229	 0.160135	 20
rhi	 0.694093	 0.005907	 2	 0.460834	 0.175961	 20
rub	 0.385681	 0.077136	 2	 0.282323	 0.121959	 20
mav	 0.412708	 0.025926	 2	 0.300112	 0.084927	 20
pos	 0.538679	 0.037081	 2	 0.435978	 0.097049	 20
mw1	 0.283333	 0.068463	 6	 0.471253	 0.184569	 14
moz	 0.245600	 0.060668	 2	 0.264747	 0.027824	 20
per	 0.463249	 0.063249	 2	 0.332664	 0.115194	 20




#Raw Data for Dataset original g-mean2
kc1	 0.536116	 0.240112	 6	 0.510444	 0.236351	 6
jedit-4.2	 0.595519	 0.213351	 6	 0.509354	 0.231400	 6




#Raw Data for Dataset original g-measure
kc1	 0.533503	 0.238897	 6	 0.498601	 0.233841	 6
jedit-4.2	 0.576475	 0.246500	 6	 0.480049	 0.224000	 6




#Raw Data for Dataset original pf
kc1	 0.252833	 0.122509	 6	 0.251000	 0.166684	 6
jedit-4.2	 0.210667	 0.106617	 6	 0.127333	 0.103773	 6




#Raw Data for Dataset original precision
jedit-4.0	 0.794667	 0.167416	 3	 0.857000	 0.015000	 2
sakura-r1.3	 0.589000	 0.154307	 3	 0.623500	 0.001500	 2
cm1	 0.221333	 0.093130	 6	 0.346927	 0.226479	 16
pla	 0.460000	 0.160000	 2	 0.345500	 0.140053	 20
col	 0.600000	 0.070000	 2	 0.498000	 0.105575	 20
kc1	 0.508583	 0.171350	 12	 0.486333	 0.229559	 6
jedit-4.2	 0.759667	 0.113176	 6	 0.637833	 0.295595	 6
gip	 0.620000	 0.040000	 2	 0.529000	 0.127824	 20
pc1	 0.442500	 0.139404	 6	 0.348187	 0.236006	 18
jdt	 0.425000	 0.145000	 2	 0.406660	 0.189786	 26
bug	 0.660000	 0.040000	 2	 0.584000	 0.092109	 20
rhi	 0.720000	 0.020000	 2	 0.714500	 0.103753	 20
rub	 0.450000	 0.110000	 2	 0.413000	 0.141177	 20
mav	 0.470000	 0.210000	 2	 0.287000	 0.155888	 20
pos	 0.595000	 0.085000	 2	 0.499500	 0.169513	 20
mw1	 0.287333	 0.040815	 6	 0.375029	 0.197261	 14
moz	 0.355000	 0.215000	 2	 0.147500	 0.066699	 20
per	 0.540000	 0.100000	 2	 0.472500	 0.111350	 20




#Raw Data for Dataset original recall
jedit-4.0	 0.753333	 0.122345	 3	 0.475500	 0.073500	 2
sakura-r1.3	 0.716667	 0.077448	 3	 0.670500	 0.074500	 2
cm1	 0.166667	 0.089753	 6	 0.543125	 0.252975	 16
pla	 0.420000	 0.260000	 2	 0.409000	 0.235306	 20
col	 0.530000	 0.130000	 2	 0.387000	 0.257373	 20
kc1	 0.337250	 0.241734	 12	 0.464000	 0.236566	 6
jedit-4.2	 0.537333	 0.242276	 6	 0.378000	 0.193286	 6
gip	 0.640000	 0.090000	 2	 0.393000	 0.260405	 20
pc1	 0.247333	 0.097718	 6	 0.587222	 0.208455	 18
jdt	 0.360000	 0.280000	 2	 0.450385	 0.237089	 26
bug	 0.530000	 0.100000	 2	 0.344500	 0.228287	 20
rhi	 0.670000	 0.030000	 2	 0.370000	 0.247770	 20
rub	 0.400000	 0.230000	 2	 0.286000	 0.213645	 20
mav	 0.480000	 0.260000	 2	 0.413500	 0.243275	 20
pos	 0.510000	 0.140000	 2	 0.471000	 0.243924	 20
mw1	 0.291667	 0.117851	 6	 0.610000	 0.175459	 14
moz	 0.365000	 0.305000	 2	 0.569500	 0.210748	 20
per	 0.440000	 0.190000	 2	 0.301500	 0.208189	 20




#Raw Data for Learner average accuracy
crm114	 0.663167	 0.138819	 6	 0.650167	 0.074751	 12




#Raw Data for Learner average auc
adt	 0.750250	 0.077310	 12	 0.725000	 0.075796	 10
dtree	 0.704250	 0.098063	 12	 0.658500	 0.107346	 10
ac	 0.782333	 0.089210	 12	 0.674903	 0.074825	 72
rf	 0.779091	 0.026269	 22	 0.687683	 0.068386	 230
dt	 0.774917	 0.080401	 12	 0.700000	 0.074431	 10
nb	 0.722857	 0.059041	 14	 0.691616	 0.091682	 103




#Raw Data for Learner average balance
dtree	 0.693962	 0.054030	 2	 0.532867	 0.125756	 12
svm	 0.298197	 0.005303	 2	 0.292893	 0.000000	 2
rf	 0.674787	 0.017495	 2	 0.520766	 0.126776	 12
nn	 0.694392	 0.046061	 12	 0.725171	 0.112127	 76
dt	 0.647498	 0.019025	 2	 0.528892	 0.005195	 2
nb	 0.642442	 0.037288	 9	 0.567063	 0.118212	 167




#Raw Data for Learner average f-measure
dtree	 0.455331	 0.246666	 20	 0.625069	 0.050202	 6
lr	 0.515286	 0.199703	 13	 0.364749	 0.176831	 206
svm	 0.209167	 0.275555	 3	 0.516038	 0.220350	 17
rf	 0.459792	 0.171808	 24	 0.328954	 0.162960	 238
nn	 0.512917	 0.105710	 12	 0.590684	 0.166696	 76
crm114	 0.366833	 0.175483	 6	 0.388083	 0.169913	 12
dt	 0.296071	 0.232630	 14	 0.496000	 0.004000	 2
nb	 0.487667	 0.135632	 9	 0.388730	 0.160659	 115




#Raw Data for Learner average g-mean1
dtree	 0.463318	 0.245710	 20	 0.637632	 0.041149	 6
lr	 0.625146	 0.220392	 5	 0.365830	 0.100965	 24
svm	 0.240575	 0.258503	 3	 0.430474	 0.203607	 11
rf	 0.487708	 0.145470	 24	 0.356502	 0.142088	 222
nn	 0.536873	 0.086881	 12	 0.608031	 0.155462	 76
crm114	 0.418476	 0.150389	 6	 0.452771	 0.144037	 12
dt	 0.326261	 0.223777	 14	 0.525483	 0.020158	 2
nb	 0.511425	 0.122598	 9	 0.429327	 0.155545	 94




#Raw Data for Learner average g-mean2
dtree	 0.693980	 0.054018	 2	 0.530463	 0.162548	 12
svm	 0.061237	 0.061237	 2	 0.000000	 0.000000	 2
rf	 0.677626	 0.015056	 2	 0.515690	 0.161306	 12
nn	 0.698474	 0.047308	 12	 0.744844	 0.110751	 76
dt	 0.647748	 0.019264	 2	 0.547424	 0.023408	 2
nb	 0.649274	 0.037574	 9	 0.573193	 0.139739	 167




#Raw Data for Learner average g-measure
